genre,song_name,artist,lyric
랩/힙합,왜,"Supreme Team, 영준","견뎌내는 것도 널 지우는 것도
후회하는 것도 변한 게 하나 없어
견뎌내는 것도 널 지우는 것도,


왜.


[영준]
헤어지잔 너의 말
나를 찢어버린 그 말
차가워진 네 몸에
내 이름 대신 채워진 말
믿지 못 했어
믿을 수 없었어
My luv, don't tell me a lie
내 곁에 있어줘

[Simon D]
당연히 난 장난이거나 아님 잠깐
나에게 뭔가 삐친 게 있겠지 하고 착각 했어
툴툴 대는 네 말투 줄어든 만남의 횟수
얼어붙은 네 표정 땜에 꺼져가는 내 맘의 횃불
그 어떤 아름다운 말로도 수습하기
힘든 지금 내 남은 믿음까지 시들해질
필요는 없다고 느끼는데 예전 같지 않아
화도 꾹꾹 참으면서 네 자신을 숨기는 게
네가 말해주기 전까진 내가 뭘 잘못했는지
조차 깨닫지 못하는 것 잘 알잖아
죽느니 사느니 했던 이별 앞에서도
우린 수십 번 떨어졌다가도 다시 만났잖아
마지막이라는 말도 이제 마지막이니까
잠시만이라도 나와 줘 너의 집 앞이니까
헤어지더라도 서로 얼굴은 보고 끝내
나에게 아쉬움이라도 남아있다면 좋게 끝내

[영준]
헤어지잔 너의 말
나를 찢어버린 그 말
차가워진 네 몸에
내 이름 대신 채워진 말
믿지 못 했어
믿을 수 없었어
My luv, don't tell me a lie
내 곁에 있어줘

[E-Sens]
왜라니 내가 네 남자친구잖아
말 한마디로 다 떼 내 버릴 사인 아니잖아
왜라니 이렇게 툭 던져놓으면 안되지
떠나고 싶은 맘 그 맘까진 다 이해할 테니
도망가듯 떠나진 말아 얘기 좀만 더
하자 네가 못된 거야 이건 미안하단 말
그딴 건 기대도 안하니까 일단 와서
얼굴보고 말해 아직 우리 그 정도론 가까워
난 아까워 네가 버리고 싶어 하는 기억들
네 입장에서 난 사라져야 되지
그렇게 미웠고 내가 싫었으면 미리
티라도 내지 내가 심하게 눈치 없던 것도
아닌데 꼭 지금 갑자기 꺼지라는 식
으로 전부 다 밀어내야 됐는지
한번만 더 물어볼게 한번만 더
대답해 한번만 다시 생각해

[영준]
헤어지잔 너의 말
나를 찢어버린 그 말
차가워진 네 몸에
내 이름 대신 채워진 말
믿지 못 했어
믿을 수 없었어
My luv, don't tell me a lie
내 곁에 있어줘

[Simon D]
내가 먼저 왜냐고 묻고 싶은 맘
도 있지만 물어봤자 돌아올 대답
도 왜 왜 왜 이렇게 꼭 힘겹게
도 끝내야 되냐고

[E-Sens]
내가 먼저 왜냐고 묻고 싶은 맘
도 있지만 물어봤자 돌아올 대답
도 다 왜 왜 왜 왜 왜 왜

[영준]
굳어버린 네 볼에
의미 없는 내 입맞춤
부끄런 내 손으로
헝클어진 널 빗어내도
마지막인데
이게 끝인 건데
My luv, don't leave me alone
날 떠나가지마"
랩/힙합,독 (Feat. E-Sens Of 슈프림팀),프라이머리,"시간 지나 먼지 덮인 많은 기억
시간 지나면서 내 몸에 쌓인 독
자유롭고 싶은 게 전보다
훨씬 더 심해진 요즘
난 정확히 반쯤 죽어있어
눈에 보이는 건 아니지만 난 믿은 것
그게 날 이끌던 걸
느낀 적 있지 분명
그 시작을 기억해
나를 썩히던 모든 걸 비워내
붙잡아야지 잃어가던 것
지금까지의 긴 여행
꽉 쥔 주먹에 신념이
가진 것의 전부라 말한 시절엔
겁먹고 낡아 버린 모두를 비웃었지
반대로 그들은 날 겁 줬지
나 역시 나중엔
그들같이 변할 거라고 어쩔 수 없이
그러니 똑바로 쳐다보라던 현실
그는 뛰고 싶어도
앉은 자리가 더 편하대
매번 그렇게 나와 너한테
거짓말을 해
그 담배 같은 위안 땜에 좀먹은 정신
어른이 돼야 된다는
말 뒤에 숨겨진 건 최면일 뿐
절대 현명해 지고 있는 게 아냐
안주하는 것 뿐
줄에 묶여있는 개 마냥
배워가던 게 그런 것들뿐이라서
용기 내는 것만큼
두려운 게 남들 눈이라서
그 꼴들이 지겨워서
그냥 꺼지라 했지
내 믿음이 이끄는 곳
그 곳이 바로 내 집이며
내가 완성되는 곳
기회란 것도 온다면
옆으로 치워놓은 꿈 때문에
텅 빈 껍데기뿐인 너 보단 나에게
마음껏 비웃어도 돼
날 걱정하는 듯 말하며
니 실패를 숨겨도 돼
다치기 싫은 마음뿐인
넌 가만히만 있어
그리고 그걸 상식이라 말하지
비겁함이 약이 되는 세상이지만
난 너 대신 흉터를 가진
모두에게 존경을
이겨낸 이에게 축복을
깊은 구멍에 빠진 적 있지
가족과 친구에겐 문제없이 사는 척
뒤섞이던 자기 혐오와 오만
거울에서 조차
날 쳐다보는 눈이 싫었어
열정의 고갈
어떤 누구보다
내가 싫어하던 그 짓들
그게 내 일이 된 후엔
죽어가는 느낌뿐
다른 건 제대로 느끼지 못해
뒤틀려버린 내 모습 봤지만
난 나를 죽이지 못해
그저 어딘가 먼 데로 가진 걸
다 갖다 버린대도
아깝지 않을 것 같던 그 때는
위로가 될만한 일들을
미친놈같이 뒤지고 지치며
평화는 나와 관계없는 일이었고
불안함 감추기 위해 목소리 높이며
자존심에 대한 얘기를 화내며
지껄이고 헤매었네 어지럽게
누가 내 옆에 있는지도 모르던 때
그 때도 난 신을 믿지 않았지만
망가진 날 믿을 수도 없어
한참을 갈피 못 잡았지
내 의식에 스며든
질기고 지독한 감기
몇 시간을 자던지 개운치 못한 아침
조바심과 압박감이
찌그러트려 놓은 젊음
거품 덫들 기회 대신오는 유혹들
그 모든 것의 정면에서
다시 처음부터
붙잡아야지 잃어가던 것
급히 따라가다 보면
어떤 게 나인지 잊어가 점점
급히 따라가다 보면
어떤 게 나인지 잊어가 점점
멈춰야겠으면 지금 멈춰
우린 중요한 것들을 너무 많이 놓쳐
급히 따라가다 보면
어떤 게 나인지 잊어가 점점"
랩/힙합,내가 그리웠니 (Feat. 진실 Of Mad Soul Child),MC몽,"real talk
It will float after every fall
and everything
that's been taken all
Question
Did you miss me
or did you diss me
애써 돌아가는 너의 집 앞 골목
사람을 피해 숨은 지하 구멍
사람이 그리워
Did you miss me did you diss me
Did you miss me did you diss me
내가 사는 게 독인지 벌인지
사랑 받지 못할 것을 알기에
일찍 꿈을 깼는지
엎지른 물은 또 깨질 그릇
세 살 버릇 다 끝났거든
믿을 수 있겠니 죽어가는 이 느낌
슬퍼도 울지 못해
이제는 내가 남자인 척 못해
바람에 걸린 돛대
내 방에만 몰래 걸어 놓을게
고통이란 색깔로 칠해
보통 쉽게 눈에 띄게
천 명 중의 구백 아흔 아홉
다 떠나도 너만 있어주오
hurt me hate me so did you miss me
바람이 부는 아침 같아
오늘이 익숙해서 슬픔이 익숙해져
love me want me
but did you diss me
눈물이 익숙해서 슬픔이 익숙해져
소리 없이 넌 vanish
날 혼자 둔 뒤로 panic
사랑 앞에 등지고 겨우 숨쉬고
빨간 심장에 damage
내가 버린 걸까
아니면 버림 받은 걸까
뒤섞인 사건에 급히 발을 뺀
You burned a whole in my heart
우린 꽃과 꽃처럼 아름다운 이별
꽃과 꽃처럼 아름다운 만남
웃을까 비웃을까 어떡해야 내가 살까
너와의 이별은 치유와 깨달음의 시
술잔을 싹 비우지
hurt me hate me so did you miss me
바람이 부는 아침 같아
오늘이 익숙해서 슬픔이 익숙해져
love me want me
but did you diss me
눈물이 익숙해서 슬픔이 익숙해져
꽃과 꽃처럼 아름다운 사랑
꽃과 꽃처럼 아름다운 이별
꽃과 꽃처럼 아름다운 만남
꽃과 꽃처럼 아름다운 사람
꽃과 꽃처럼 아름다운 사랑
꽃과 꽃처럼 아름다운 이별
꽃과 꽃처럼 아름다운 만남
꽃과 꽃처럼 아름다운 사람
내가 그리웠니 내가 그리웠니
did you miss me did you diss me
내가 사는게 독인지 돈인지
내가 그리웠니 내가 그리웠니
제발 제발
내가 그리웠니 내가 그리웠니
사랑도 사람도 추억도
이 세상도
내가 그리웠니 내가 그리웠니
너와의 이별은 치유와 깨달음의 시
술잔을 싹 비우지"
랩/힙합,그리고 그후,프리스타일,"이제는 내가 너를 챙겨주지 못해
그러니 나 없이도 니가 해야만 해
앞으로는 혼자 해야할게 있어
절대로 눈물따윈 흘려서는 안되

이제는 혼자 그냥 잘먹어야하고
쓸쓸한 식사라도 절대 굶지 말어
잠잘때 따뜻하게 덮고 자고
넌 긴머리가 예쁘니까 절대 자르지는 말어

내가 준 반지따윈 이제는 버려
혼자서도 살아가는 법을 배워야 돼
눈물이 앞을 가려 울고싶어질 땐
내가 더 힘들꺼라 생각하고 말어

가진건 쓸모없는 몸뚱아리라서
볼품없이 뛰고있는 심장뿐이라서
그래서 미안해 하지만 어떻게
살아보려 애써봐도 이게 전부인데

왜 내게 이러는거야 너무 힘든걸 알면서
나와 함께 지냈던 그 시간만은
기억해 주길 바랄께

줄꺼라곤 가슴속에 말들 뿐이겠지만
준거라곤 살아온날에 고통 뿐이겠지만
이제는 편안하게 조금 더 행복하게
다른 사람 만나 부디 걱정없이 살어

니가 날 떠난것을 후회하진않어
니가 날 버린것도 원망하진않어
이렇게 아직까진 살아가고 있어 나
죽지는 않으니까 행복하게 살어

한사람을 사랑하고 그 사람이 가고
그때는 줄게 없어 가슴 아파하고
떠날때 말 못하고 돌아서 후회하고
그 사람 잊지못해 기억을 못지우고

아직도 사랑하고 너무도 기다리고
그 사람 사진한장 깊이 간직하고
언젠간 다시 올거라는 믿음하나 쥐고
또 다시 바보처럼 하루를 살어

왜 내게 이러는거야 너무 힘든걸 알면서
나와 함께 지냈던 그 시간만은
기억해주길 바랄께

다시 내게 돌아와
제발 나를 잊지말고 살아줘
나를 버린거라면 또 나를 볼수없다면
이젠 어떡해 나에겐 전부인데

더이상 울지 않을께 다시볼수도 없잖아
나와 함께 지냈던 그 시간만큼
행복하기를 바랄께

행복하기를 바랄께 -"
랩/힙합,에너지 (Feat. 선예),마이티 마우스,"Energy

Baby 월화수목금토일
난 널 항상 애타게 불러
미소가 날 숨쉬게 해
넌 나의 에너지
너는 나의 에너지
점점 더 두근대는 내 가슴은
널 항상 애타게 불러
널 원하는 이 노래가 들리니
My 에너지 나는 너의 에너지
오늘도 가만히 너의 사진을 봐
전화기를 열면
내 눈앞에 늘 환한 미소가
지친 내 삶의 비타민
넌 나만의 엔돌핀
무엇보다 가치 내 삶의 전부인 너
어딜가도 항상 니가 떠올라
그대이름 석자 생각하는 것
하나만으로도 가슴이벅차
언제나 난 니편 너만의 안식처
힘들고 지칠때 철인 237호 자 출동
Everyday Day By Day
너의 미소가 내 꿈과 희망
내삶의 에너지
너밖에 너밖에
난 너 너하나 뿐야
One Two Three Let's go
Baby 월화수목금토일
난 널 항상 애타게 불러
미소가 날 숨쉬게 해
넌 나의 에너지
너는 나의 에너지
점점 더 두근대지 내 가슴은
널 항상 애타게 불러
널 원하는 이 노래가 들리니
My 에너지 나는 너의 에너지
Ha 오늘도 힘들었나요
조금더 힘을내봐요 이젠
상상이 현실이 되는
마법의 주문이 Energy와
꿈은 이루어져요
You Don't Stop 이제 시작이야
우리 모두가 주인공
모두같이 Here We Go
지금 이순간 흐르는 노래가
니꿈이 현실이 되는 Secret
Everyday I Want You
Day By Day
너의 미소가 내 꿈과 희망
내 삶의 에너지
너밖에 너밖에
난 너 너하나 뿐야
One Two Three Let's go
Baby 월화수목금토일
난 널 항상 애타게 불러
미소가 날 숨쉬게 해
넌 나의 에너지
너는 나의 에너지
점점 더 두근대지 내 가슴은
널 항상 애타게 불러
널 원하는 이 노래가 들리니
My 에너지 나는 너의 에너지
One Two Three E N E R G Y
One Two Three Why Why
에너지 Mighty Mouth
I Love You 항상 내 가슴속에
I Love You 너 하나면 충분해
I Love You 넌 언제나 완벽해
Forever
Want You I Love You
난 너만 있으면 돼
I Love You 누구보다 사랑해
I Love You 영원토록 감사해
Forever
You are My World
You are My Energy
You are My Energy
Ha Energy"
랩/힙합,도망가자 (Feat. 린),MC몽,"바람이 차다 추워진 겨울날씨라
따뜻하게 입고 나가 감기 걸릴라
아파도 안 아픈 척 미련한 너라서
네가 힘든지 몰랐어
취한 놈이 내게 먼저 시비 걸듯이
저 하늘에 소리 질러 무너질 듯이
네가 아프면 내가 더 아프단 말야
혼자 좀 가지마 기다리란 말야
이 뭣 같은 세상에 혼자 울고 있으면
내 입장은 뭐가 되니 내가 네 남자면
슬픔이 와도 넌 모른 척 했으니
이 힘든 세상 속에 왜 혼자 겉도니
오늘도 의미 없이 뛰고 있는 숨처럼
무표정의 더욱 멍해가는 눈
더 멀리 도망가자
네 병이 날 때까지
낯선 사람들 속에 숨지 말고 떠나자
아픈 것 마저 잠시야 쉬어가자
조금 늦어도 멈추진 말자
아득하기만 한 그때 그때
추억을 걷다가 마주친 사람
오늘도 그댄 웃질 않는다
점점 내게 멀어지는 소리
가난한 날에 느끼던 행복 같은 것
사람과 부딪히며 매일 울며 배운 것
또 울다가도 웃으면 재밌게 사는 것
그런 너의 밝던 모습 어디 갔어 너
도망 가게 혼자 가게
마지막 배는 떠나네
이 넓은 곳에 살 집 하나 어디
없겠니
발악하네 소리치네
너 하나만 지킨다고
우리 둘이 숨을 곳 하나 없겠니
오늘도 의미 없이 뛰고 있는 숨처럼
무표정의 더욱 멍해가는 눈
더 멀리 도망가자
네 병이 날 때까지
낯선 사람들 속에 숨지 말고 떠나자
아픈 것 마저 잠시야 쉬어가자
조금 늦어도 멈추진 말자
아득하기만 한 그때 그때
추억을 걷다가 마주친 사람
너라는 문제는 눈 감고도 풀어
더 힘든 길도 난 저 철벽도 뚫어
우리 둘이 숨을 곳 하나 없겠니
이 넓은 곳에 살 집 하나 어디
없겠니
너라는 문제는 눈 감고도 풀어
더 힘든 길도 난 저 철벽도 뚫어
우리 둘이 숨을 곳 하나 없겠니
이 넓은 곳에 살 집 하나 어디 없겠니
심장이 닿을 듯 나를 끌어 안아줘
눈을 감는 날 잊지 않기로
아득하기만 한 그때 그때
추억을 걷다가 마주친 사람"
랩/힙합,"작두 (Feat. 넉살, Huckleberry P)",딥플로우,가사없음
랩/힙합,RESPECT (Feat. GRAY & DJ Pumkin),로꼬,"RESPECT (Feat. GRAY & DJ Pumkin)

1989 내가 태어난 연도
투자를 받았지 엄마가 번 돈
박고 나왔어 눈썹아래 점
또 아빠를 닮아 많이 커다란 손도
오예 난 만족해
이 세상이 순서를
정해주진 않잖아
눈물을 보일 바엔 땀을 쏟아내
결국엔 시원해질
거라는 걸 알잖아
이 도시가 만든 법칙 같은 건
사실은 중요하지 않아
네 모습이 그리 맘에 안 들면
그 몸부터 일으켜 봐봐
난 나를 존중해
내가 가진 모든 것들이 소중해
부끄러울 것도 부러울 것도 없어
오로지 난 내 방식대로 해
Respect yourself
Be proud of yourself
주먹을 쥐고서
주먹을 꽉 쥐고
하늘 높이 질러봐
더 높이 질러봐
Express yourself
Just be yourself
너의 방식대로
너를 보여줘
R E S P E C T Respect Respect
R E S P E C T Just respect yourself
R E S P E C T Respect Respect
Respect Respect
Just respect yourself
적어도 내 가사들은 단 한번도
가짜인 적이 없어 택을 달아줘
쇼미더머니 벌써 3년전
꾸준히 내 식대로 나를 알렸어
나는 나일 때가 제일 빛나지
허세는 내게 아주 먼 세상 이야기
나도 너를 존중하기 때문에
겉만 보고 쉽게 판단 안 하지
오늘도 나를 살았기에
내일 또한 맞이할거야 좋은 아침
나 역시 바닥에서 왔기에
이 공기 마저 감사할 줄 알지
난 나를 존중해
내가 가진 모든 것들이 소중해
부끄러울 것도 부러울 것도 없어
오로지 난 내 방식대로 해
Respect yourself
Be proud of yourself
주먹을 쥐고서
주먹을 꽉 쥐고
하늘 높이 질러봐
더 높이 질러봐
Express yourself
Just be yourself
너의 방식대로
너를 보여줘
내 맘에 맞게 내 몸에 맞게
원하는 대로 살 거야 나답게
내 발에 맞게 내 폼에 맞게
원하는 대로 탈 거야 나답게
내 맘에 맞게 내 몸에 맞게
원하는 대로 살 거야 나답게
내 발에 맞게 내 폼에 맞게
원하는 대로 탈 거야 나답게
Respect yourself
Be proud of yourself
주먹을 쥐고서
주먹을 꽉 쥐고
하늘 높이 질러봐
더 높이 질러봐
Express yourself
Just be yourself
너의 방식대로
너를 보여줘
R E S P E C T Respect Respect
R E S P E C T Just respect yourself
R E S P E C T Respect Respect
Respect Respect
Just respect yourself"
R&B/Soul,내사람 : Partner For Life,SG 워너비,"내 가슴 속에 사는 사람
내가 그토록 아끼는 사람
너무 소중해 마음껏
안아보지도 못했던
누구에게나 흔한 행복
한번도 준 적이 없어서
맘 놓고 웃어본 적도 없는
그댈 사랑합니다
내가 기쁠 때나 슬플 때나
함께 울고 웃어주던
그댈 위해 내가 할 수 있는건
뭐든 해주고 싶어
안녕 내사랑 그대여
이젠 내가 지켜줄게요
못난 날 믿고 참고
기다려줘서 고마워요
안녕 내사랑 그대여
영원토록 사랑할게요
다시 태어나서 사랑한대도
그대이고 싶어요
어두운 밤 길을 잃어도
서로 등불이 되어주고
비바람 몰아쳐도
지금 잡은 두손 놓지 말아요
내가 힘들 때나 아플 때나
내 곁에 있어준 그대
미안하단 말로 고맙단 말을
대신 하던 나였죠
안녕 내사랑 그대여
이젠 내가 지켜줄게요
못난 날 믿고 참고
기다려줘서 고마워요
안녕 내사랑 그대여
영원토록 사랑할게요
다시 태어나서 사랑한대도
그대이고 싶어요
넘어지고 몇 번을
다시 넘어진다 해도
그대만 있다면
다시 일어날 수 있는데
안녕 내사랑 그대여
이젠 내가 지켜줄게요
못난 날 믿고 참고
기다려줘서 고마워요
안녕 내사랑 그대여
이렇게 그댈 부를 때면
너무 행복해서
눈물이 나죠 사랑해요"
R&B/Soul,벌써 일년,브라운 아이즈,"처음이라 그래 며칠뒤엔
괜찮아져
그 생각만으로 벌써 일년이
너와 만든 기념일마다
슬픔은 나를 찾아와
처음 사랑 고백하며
설렌 수줍음과
우리 처음 만난날 지나가고
너의 생일엔 눈물의 케이크
촛불 켜고서 축하해
I believe in you
I believe in your mind
벌써 일년이 지났지만
일년뒤에도 그 일년뒤에도
널 기다려
너무 보고싶어 돌아와줘
말 못했어
널 보는 따뜻한 그의 눈빛과
니 왼손에 껴진 반지보다
빛난 니 얼굴 때문에
I believe in you
I believe in your mind
다시 시작한 널 알면서
이젠 나없이 추억을 만드는
너라는걸
내가 기억하는 추억은 언제나
지난 웃음과 얘기와 바램들
또 새로 만들 추억은 하나뿐
내 기다림과 눈물 속 너일뿐
I believe in you
I believe in your mind
다시 시작한 널 알면서
이젠 나없이 추억을 만드는
너라는걸
I believe in you
I believe in your mind
벌써 일년이 지났지만
일년뒤에도 그 일년뒤에도
널 기다려"
R&B/Soul,바람기억,나얼,"바람 불어와 내 맘 흔들면
지나간 세월에
두 눈을 감아본다
나를 스치는 고요한 떨림
그 작은 소리에
난 귀를 기울여 본다
내 안에 숨쉬는
커버린 삶의 조각들이
날 부딪혀 지날 때
그 곳을 바라보리라
우리의 믿음
우리의 사랑
그 영원한 약속들을
나 추억한다면 힘차게 걸으리라
우리의 만남
우리의 이별
그 바래진 기억에
나 사랑했다면 미소를 띄우리라
내 안에 있는
모자란 삶의 기억들이
날 부딪혀 지날 때
그 곳을 바라보리라
우리의 믿음
우리의 사랑
그 영원한 약속들을
나 추억한다면 힘차게 걸으리라
우리의 만남
우리의 이별
그 바래진 기억에
나 사랑했다면 미소를 띄우리라"
R&B/Soul,...사랑했잖아...,린,"나만 원한다 했던 말도
지켜준다던 약속들도
아무렇지 않은 표정으로
버리고 있잖아
너만 바라본 많은 날들
물거품이 돼버린 오늘
또 아무렇지 않게 웃고있을 너잖아
정말 좋았잖아 행복 했었잖아
가슴아픈 그런 일들도
견뎌냈던 우리잖아
제발 그러지마라 아직 사랑하는 날
너도 알고 있잖아
매일밤 울며 전화하는 날
낯설만큼 차가운 니 목소릴 들어도
바보처럼 난 너를 못잊어 이렇게

알면서도 시작한 만남
그녀에게 미안한 맘만
하루하루 지날수록 커진
내 헛된 욕심들
많이 부담스러웠겠지
니 자릴 찾으려 했겠지
난 알고 있었어
닫혀진 너의 마음을
정말 좋았잖아 행복 했었잖아
가슴아픈 그런 일들도
견뎌냈던 우리잖아
제발 그러지마라 아직 사랑하는 날
너도 알고 있잖아
매일밤 울며 전화하는 날
낯설만큼 차가운 니 목소릴 들어도
바보처럼 난 니가 행복하길 바래
다시 나에게 너라는 기회가 온다면
놓치지 않을텐데 니 손 꼭 잡을텐데
니가 원했던 만큼
많이 원했던 만큼
잘해주지 못한 날
미안해 용서해 이해해줘
끝까지 이기적인거
이것도 이해해줄래
바보같은 날 마지막까지
이렇게 마지막 까지 미안해"
R&B/Soul,친구라도 될 걸 그랬어,거미,"벌써 넌 내가 편하니
웃으며 인사 할 만큼
까맣게 나를 잊었니
네 곁에 있는 사람 소개할만큼
견디긴 너무 힘든데
자꾸만 울고 싶은데
내 옆이 아닌 자리에
너를 보고 있는게
왜 그게 행복한걸까
친구라도 될 걸 그랬어
모두 다 잊고서
다른 사람 만나는
널 보아도 슬프지 않게
그저 바라보고 있었어
한참동안 네 옆에 그 사람까지도
잠시라도 더 보려고
다시 혹시라도 널 보게되면
그땐 모르는 척 해볼게
웃어도 볼게 지금의 너처럼
눈 감지 말고 보낼 걸
가는 널 꼭 지켜볼 걸
차가운 너의 걸음에
마지막 내 눈물도
묻혀서 보내버릴 걸
너무 모진 너의 모습이
미워져 버려서 다른 사람 만나는
널 보아도 슬프지 않게
그저 바라보고 있었어
한참동안 네 옆에 그 사람까지도
잠시라도 더 보려고
다시 혹시라도 널 보게되면
그땐 모르는 척 해볼게
웃어도 볼게 지금의 너처럼
차라리 잘된 것 같아
다시 널 또 한번
미워할 수 있을테니
혹시 아직 너도 나처럼
편해지지 못하고
아파만 하는 거니
애써 너도 참는거니
혹시 네가 다시 돌아올까봐
나의 곁은 아직 그대로
비워져 있어 너의 자리라서"
R&B/Soul,체념,빅마마,"행복했어
너와의 시간들
아마도
너는 힘들었겠지
너의 마음을
몰랐던 건 아니야
나도 느꼈었지만
널 보내는게
널 떠나보내는게
아직은 익숙하지가 않아
그렇게 밖에 할 수 없던
니가 원망스러워
왜 말 안했니
아님 못한거니
조금도 날
생각하지 않았니
좋아한다며
사랑한다며
이렇게 끝낼거면서
왜 그런말을 했니
널 미워해야만
하는 거니
아니면 내 탓을
해야만 하는 거니
시간을
돌릴수만 있다면
다시 예전으로
돌아가고 싶은 마음뿐이야
왜 말 안했니
아님 못한거니
조금도 날
생각하지 않았니
좋아한다며
사랑한다며
이렇게 끝낼거면서
왜 그런말을 했니
널 미워해야만
하는 거니
아니면 내 탓을
해야만 하는 거니
시간을 돌릴수만 있다면
다시 예전으로
돌아가고 싶은 마음뿐이야
그래 더 이상
묻지 않을게
내곁을 떠나고 싶다면
돌아보지 말고 떠나가
눈물은 흘리지 않을게
괜히 마음만 약해지니깐
내게서 멀어진
니 모습이
흐릿하게 보여
눈물이 나나봐
널 많이
그리워할것 같아
참아야만 하겠지
잊혀질 수 있도록
다시 사랑같은거
하지 않을래
내 마지막 사랑은
돌아선 너에게
주고 싶어서
행복하길 바래
나보다 좋은 여자
만나기를"
R&B/Soul,귀로,나얼,"화려한 불빛으로 그 뒷모습만 보이며
안녕이란 말도없이 사라진 그대
쉽게 흘려진 눈물 눈가에 가득히 고여
거리는 온통 투명한 유리알속
그대 따뜻한 손이라도 잡아볼수만 있었다면
아직은 그대의 온기 남아있겠지만
비바람이 부는 길가에 홀로 애태우는 이자리
두뺨엔 비바람만 차게 부는데
사랑한단 말은 못해도
안녕이란 말은 해야지
아무말도 없이 떠나간
그대가 정말 미워요

그대 따뜻한 손이라도 잡아볼수만 있었다면
아직은 그대의 온기남아 있겠지만
비바람이 부는 길가에홀로 애태우는 이자리
두뺨엔 비바람만 차게 부는데
사랑한단 말은 못해도
안녕이란 말은 해야지
아무말도 없이 떠나간
그대가 정말 미워요
사랑한단 말은 못해도
안녕이란 말은 해야지
아무말도 없이 떠나간
그대가 정말 미워요"
R&B/Soul,우주를 건너,백예린 (Yerin Baek),"혼자서 널 기다릴 때면
나 혼자 다른 행성에 있는 듯 해
여기서 네가 있는 곳까지
얼마나 오래 걸릴지
난 궁금해 상상이 안돼
내게 좀 더 빨리 와줘
그대가 없는 이 곳은
내게는 너무 캄캄해
나 여기서 두 팔 벌려
그대를 안아줄 준비가 돼있어
너와 나 사이의 우주를 건너 내게로
would you like to come over to me
너와 나 사이의 우주를 건너 내게로
날아 와줘 더 이상 기다리게 하지마
I’m waiting for you now eh eh
Baby I need you now eh eh
I’m waiting for you now eh eh
Baby I need you now
저 멀리 널 보고 있으면
너와 나는 다른 생각을 하는 듯 해
여기서 언제까지
난 기다리고 있어야 하는지
궁금해 답답하기만 해
내게 지금 빨리 와줘
그대가 없는 이 곳은
내게는 너무 막막해
꼭 잡은 손 그대를
놓치지 않을 준비가 돼있어
너와 나 사이의 우주를 건너 내게로
would you like to come over to me
너와 나 사이의 우주를 건너 내게로
날아 와줘 더 이상 기다리게 하지마
I’m waiting for you now eh eh
Baby I need you now eh eh
I’m waiting for you now eh eh
Baby I need you now
멀리 있는 것만 같아도
손 내밀면 잡힐 듯한 그대 그림자
그댈 꼭 안고 내 마음
느낄 수 있도록
놓지 않을래
I’m waiting for you now
너와 나 사이의 우주를 건너 내게로
would you like to come over to me
너와 나 사이의 거리
그 사이의 우주 가득히
너로 채울게 나에게 다가와
I’m waiting for you now eh eh
Baby I need you now eh eh
I’m waiting for you now eh eh
Baby I need you now
Baby I need you now
Baby I need you now"
R&B/Soul,정말 사랑했을까,브라운 아이드 소울,"좋았나봐 널 많이 아꼈나봐
다시 못견디게 아픈걸 보니
가슴에서 자꾸만 열이 나고
널 떠올릴때마다 그리움이 흘러
숨겨봐도 그게 잘 안되나봐
이별 앓고있는 날 다 아는걸
씩씩한척 강한척 하는 내가
웃는 눈빛마저도 우는것
같아 보인대
우리 정말 사랑하긴 했을까
느낄 수가 없잖아
작고 좁은 나의 세상속에
살던 넌
행복하긴 했을까
우리 닮은 지난 추억이
초라한 내 앞이라 더 눈부셔
너 있는 곳 너무 멀어
다가갈 수 없어
헤어져도 보내지 못하나봐
니가 돌아와줄 것만 같아서
시간가면 잊을수 있을꺼란
굳은 다짐해봐도
매일 널 찾아 헤매는데
우리 정말 사랑하긴 했을까
믿을 수가 없잖아
좋은 사람으로 니 가슴에 내 모습
남긴 했을까
니가 곁에 없는 나보다
내가 없는 니가 더 두려워
나를 지우고 쉽게 또 사랑 할까봐
지키지 못할 약속들
그땐 왜 그렇게 많이 했는지
아직도 너를 위해 난 주고
싶은게 많은데
우리 정말 사랑하긴 했을까
느낄 수가 없잖아
작고 좁은 나의 세상속에 살던 넌
행복하긴 했을까
니가 곁에 없는 나보다
내가 없는 니가 더 두려워
니 사랑이 마지막이 될까봐"
